person_id,gender,age,mailing_locality,is_in_france,year_joined,year_last_membership,type_cfai_membership,is_society_member,duration_program_years,duration_membership_years,code_group_membership_change,is_on_professional_leave,employment_status,employer_type,seniority,churned
7274723,Female,36.0,France,True,2019,2025,Regular,True,5,7,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
7262787,Male,36.0,France,True,2017,2024,Regular,True,1,8,0,False,Employed,Insurance,C-Suite,True
7248437,Male,43.0,France,True,2017,2024,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7292180,Female,31.0,United Kingdom,False,2022,2023,Regular,False,6,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7286266,Male,34.0,Europe excl France,False,2017,2023,Regular,False,1,7,3,False,Employed,Investment Bank,Senior-Level,True
7328152,Male,30.0,France,True,2024,2025,Regular,True,6,2,3,False,Student,Other (please specify),Other,False
7340631,Male,37.0,France,True,2018,2024,Regular,False,1,7,1,False,Employed,Investment Bank,Mid-Level,True
7256132,Male,32.0,France,True,2019,2025,Regular,True,3,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
7320878,Male,36.0,France,True,2017,2021,Non-member,False,1,5,0,False,Employed,Pension Fund,Senior-Level,True
8200761,Male,40.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
8208587,Male,44.0,France,True,2018,2025,Regular,True,4,8,0,False,Employed,Consulting Firm,C-Suite,False
8255264,Male,30.0,France,True,2022,2023,Non-member,False,6,2,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
7286608,Male,37.0,France,True,2019,2020,Non-member,False,1,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7341675,Male,37.0,France,True,2018,2024,Regular,True,1,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8229435,Male,36.0,France,True,2019,2020,Regular,False,1,2,1,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Early/Mid-Level,True
7227616,Male,34.0,France,True,2021,2022,Non-member,False,7,2,0,False,Self-employed,Asset Management/Investment Firm,C-Suite,True
7315739,Male,42.0,France,True,2019,2021,Regular,False,5,3,3,False,Employed,Insurance,Senior-Level,True
7292417,Male,35.0,France,True,2017,2019,Regular,False,3,3,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8231098,Male,34.0,France,True,2021,2024,Regular,True,3,4,0,True,Unemployed,Other (please specify),Other,True
7305317,Male,51.0,France,True,2017,2024,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6184477,Male,44.0,France,True,2020,2020,Regular,False,5,1,1,False,Employed,Commercial Bank,Early/Mid-Level,True
8219899,Male,35.0,France,True,2019,2022,Non-member,False,4,4,0,False,Unemployed,Other (please specify),Other,True
8249552,Female,33.0,France,True,2018,2024,Regular,True,3,7,0,False,Employed,Asset Management/Investment Firm,Entry-Level,True
8253314,Male,35.0,France,True,2019,2022,Non-member,False,4,4,0,False,Employed,Consulting Firm,Mid-Level,True
8283652,Male,33.0,Asia-Pacific,False,2018,2024,Regular,False,1,7,3,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8286786,Male,46.0,France,True,2023,2024,Regular,True,6,2,3,False,Employed,Asset Management/Investment Firm,Mid-Level,True
8250552,Male,30.0,France,True,2022,2022,Regular,False,7,1,1,False,Employed,Investment Bank,Early/Mid-Level,True
7305458,Male,34.0,France,True,2020,2025,Regular,True,5,6,0,False,Employed,Credit Rating Agency/Firm/Bureau,Senior-Level,False
8320628,Male,31.0,France,True,2019,2023,Non-member,False,3,5,0,False,Employed,Insurance,Senior-Level,True
8357495,Male,37.0,North Africa,False,2018,2019,Regular,False,3,2,1,False,Employed,Commercial Bank,Early/Mid-Level,True
8293461,Male,30.0,France,True,2021,2025,Regular,True,6,5,0,False,Employed,Insurance,Early/Mid-Level,False
6281077,Female,51.0,France,True,2018,2024,Regular,False,1,7,1,False,Employed,Investment Bank,Senior-Level,True
8348461,Female,36.0,France,True,2019,2022,Non-member,False,4,4,0,True,Employed,Information Technology or Software,Executive-Level,True
7331970,Male,41.0,France,True,2017,2023,Non-member,False,2,7,0,False,Employed,Investment Bank,Senior-Level,True
8231082,Male,36.0,France,True,2017,2023,Non-member,False,2,7,0,False,Employed,Consulting Firm,Senior-Level,True
7299860,Male,31.0,North America,False,2023,2024,Regular,False,7,2,3,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
8370677,Male,32.0,France,True,2020,2021,Non-member,False,3,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6500644,Male,50.0,France,True,2019,2021,Non-member,False,7,3,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
8415560,Male,35.0,France,True,2022,2025,Regular,True,6,4,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,False
8376105,Male,32.0,France,True,2020,2021,Regular,False,4,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6504812,Male,37.0,France,True,2018,2019,Regular,False,1,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8361248,Male,52.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Information Technology or Software,Senior-Level,False
8312025,Female,34.0,France,True,2021,2022,Non-member,False,6,2,0,False,Employed,Other (please specify),Other,True
8354642,Female,34.0,France,True,2019,2020,Non-member,False,4,2,0,False,Employed,Consulting Firm,Early/Mid-Level,True
8392106,Male,36.0,France,True,2019,2020,Non-member,False,1,2,1,False,Employed,Manufacturing,C-Suite,True
8297156,Female,33.0,France,True,2022,2025,Regular,True,6,4,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
8498336,Male,44.0,France,True,2019,2025,Regular,True,3,7,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
6420459,Female,42.0,North Africa,False,2017,2018,Non-member,False,8,2,0,False,Employed,Other (please specify),Other,True
8451473,Male,30.0,France,True,2021,2025,Regular,True,5,5,0,False,Employed,Consulting Firm,Senior-Level,False
6473564,Male,38.0,France,True,2019,2020,Non-member,False,2,2,0,False,Employed,Consulting Firm,Senior-Level,True
6574759,Male,39.0,France,True,2018,2023,Non-member,False,8,6,0,False,Employed,Commercial Bank,Mid-Level,True
8226201,Male,36.0,France,True,2017,2022,Regular,False,1,6,1,False,Employed,Asset Management/Investment Firm,Entry-Level,True
8438047,Female,28.0,France,True,2021,2021,Regular,False,3,1,1,False,Employed,Manufacturing,Senior-Level,True
8481228,Male,30.0,France,True,2021,2022,Regular,False,5,2,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
8319097,Male,34.0,France,True,2019,2020,Non-member,False,1,2,0,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Mid-Level,True
8329152,Male,39.0,North America,False,2018,2022,Regular,False,3,5,3,False,Employed,Investment Bank,Executive-Level,True
8561171,Female,48.0,France,True,2019,2025,Regular,True,3,7,0,False,Employed,Other (please specify),Senior-Level,False
8512418,Male,45.0,France,True,2019,2025,Regular,True,3,7,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Early/Mid-Level,False
6535871,Male,49.0,North Africa,False,2016,2023,Regular,False,11,8,3,False,Employed,Other (please specify),C-Suite,True
8591089,Male,39.0,France,True,2019,2024,Regular,True,3,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6360578,Female,40.0,France,True,2017,2021,Regular,False,8,5,1,False,Employed,Investment Bank,Early/Mid-Level,True
6584125,Male,37.0,France,True,2018,2020,Regular,False,2,3,1,False,Unemployed,Other (please specify),Other,True
6668930,Male,34.0,France,True,2018,2024,Regular,False,2,7,1,False,Employed,Investment Bank,Mid-Level,True
6837344,Female,37.0,France,True,2020,2025,Regular,True,1,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8541687,Male,34.0,France,True,2022,2022,Regular,False,5,1,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6616427,Male,38.0,United Kingdom,False,2017,2024,Regular,True,7,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8409773,Male,36.0,France,True,2018,2019,Non-member,False,3,2,1,False,Employed,Information Technology or Software,C-Suite,True
8487953,Male,30.0,France,True,2024,2025,Regular,True,8,2,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
8494857,Male,29.0,France,True,2021,2025,Regular,True,5,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8567534,Male,29.0,Asia-Pacific,False,2021,2025,Regular,True,5,5,0,False,Employed,Other (please specify),Mid-Level,False
6592851,Male,35.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6760731,Male,37.0,Europe excl France,False,2022,2024,Regular,False,3,3,3,False,Employed,Insurance,C-Suite,True
8454619,Male,36.0,France,True,2022,2022,Regular,False,6,1,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6948690,Female,43.0,France,True,2019,2021,Non-member,False,1,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6883889,Male,35.0,France,True,2021,2022,Regular,False,9,2,1,False,Employed,Asset Management/Investment Firm,Mid-Level,True
6806501,Male,33.0,France,True,2018,2019,Non-member,False,2,2,1,False,Employed,Brokerage,Early/Mid-Level,True
8527508,Female,31.0,France,True,2021,2024,Regular,False,5,4,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
7044046,Male,34.0,France,True,2017,2018,Non-member,False,1,2,0,False,Employed,Investment Bank,Early/Mid-Level,True
7003431,Male,35.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Other (please specify),Early/Mid-Level,False
6718037,Male,34.0,France,True,2022,2025,Regular,True,8,4,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6990369,Male,32.0,France,True,2022,2025,Regular,True,7,4,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
6748858,Male,38.0,France,True,2024,2025,Regular,True,5,2,0,False,Employed,Other (please specify),Early/Mid-Level,False
413654,Male,45.0,North America,False,2017,2023,Regular,False,1,7,1,False,Employed,Investment Bank,Senior-Level,True
7063491,Male,34.0,France,True,2024,2025,Regular,True,10,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6998943,Male,43.0,France,True,2017,2025,Regular,True,4,9,0,False,Employed,Government or Regulator,Senior-Level,False
8588962,Male,33.0,France,True,2020,2025,Regular,True,3,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6792994,Male,35.0,France,True,2018,2020,Non-member,False,1,3,0,False,Employed,Investment Bank,Mid-Level,True
6644570,Male,35.0,France,True,2018,2025,Regular,True,2,8,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
7056865,Male,33.0,France,True,2023,2024,Regular,True,4,2,2,False,Employed,Pension Fund,Senior-Level,True
6995623,Male,37.0,France,True,2019,2025,Regular,True,4,7,0,False,Employed,Consulting Firm,Other,False
7055313,Male,37.0,France,True,2017,2022,Non-member,False,1,6,0,False,Self-employed,Consulting Firm,Other,True
7096456,Male,38.0,France,True,2019,2025,Regular,True,6,7,0,False,Employed,Consulting Firm,Mid-Level,False
7048738,Male,33.0,France,True,2021,2023,Non-member,False,8,3,0,False,Employed,Other (please specify),Entry-Level,True
6720138,Male,37.0,France,True,2017,2022,Non-member,False,6,6,0,False,Employed,Commercial Bank,Early/Mid-Level,True
8493321,Female,35.0,France,True,2021,2022,Regular,False,5,2,3,False,Employed,Commercial Bank,Executive-Level,True
7014891,Male,36.0,France,True,2023,2025,Regular,True,9,3,0,False,Self-employed,Consulting Firm,Early/Mid-Level,False
6712721,Male,62.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6910879,Female,44.0,France,True,2019,2025,Regular,True,3,7,0,False,Employed,Central Bank,Executive-Level,False
6917304,Male,41.0,France,True,2017,2025,Regular,True,5,9,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8571782,Male,31.0,France,True,2021,2022,Regular,False,4,2,1,False,Employed,Investment Bank,Mid-Level,True
8571312,Male,36.0,France,True,2020,2025,Regular,True,3,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6106686,Male,50.0,Sub-Saharan Africa,False,2018,2025,Regular,True,9,8,0,False,Employed,Government or Regulator,Senior-Level,False
6863218,Male,45.0,France,True,2017,2023,Non-member,False,1,7,0,False,Employed,Consulting Firm,Senior-Level,True
7007371,Male,36.0,France,True,2018,2019,Non-member,False,1,2,0,False,Employed,Other (please specify),Mid-Level,True
6816311,Male,35.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
7100746,Male,49.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
6985458,Male,38.0,France,True,2019,2023,Regular,False,6,5,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6876997,Male,33.0,France,True,2019,2025,Regular,True,4,7,0,False,Unemployed,Other (please specify),Other,False
6714834,Female,34.0,France,True,2019,2025,Regular,True,7,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6815468,Male,39.0,North Africa,False,2018,2020,Regular,False,6,3,3,False,Employed,Other (please specify),Senior-Level,True
6941799,Male,32.0,France,True,2016,2021,Non-member,False,2,6,0,False,Employed,Consulting Firm,Senior-Level,True
6408303,Male,39.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Investment Bank,Mid-Level,False
6588816,Male,37.0,Sub-Saharan Africa,False,2019,2025,Regular,True,6,7,0,False,Employed,Consulting Firm,Executive-Level,False
6631200,Male,36.0,France,True,2018,2023,Regular,False,7,6,1,False,Employed,Commercial Bank,Executive-Level,True
7042833,Male,35.0,France,True,2019,2024,Regular,True,6,6,0,False,Employed,Brokerage,Mid-Level,True
6989153,Female,34.0,France,True,2019,2021,Non-member,False,4,3,0,False,Employed,Commercial Bank,Entry-Level,True
6690233,Male,38.0,France,True,2019,2025,Regular,True,8,7,0,False,Employed,Commercial Bank,Senior-Level,False
6896206,Male,32.0,France,True,2019,2025,Regular,True,7,7,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
6909117,Male,37.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Insurance,Entry-Level,False
682243,Male,57.0,France,True,2005,2025,Regular,True,8,21,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
6759030,Male,42.0,France,True,2019,2025,Regular,True,8,7,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
6923708,Male,32.0,France,True,2020,2022,Non-member,False,7,3,0,False,Employed,Consulting Firm,Senior-Level,True
432972,Male,54.0,France,True,2008,2023,Regular,False,1,16,1,False,Employed,University/Educational Institution,Senior-Level,True
694538,Male,54.0,France,True,2000,2025,Regular,True,1,26,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
466898,Female,42.0,France,True,2009,2022,Regular,False,4,14,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
660878,Male,66.0,France,True,2001,2021,Non-member,False,1,21,1,True,Retired,Other (please specify),Other,True
378558,Male,46.0,France,True,2006,2025,Regular,True,3,20,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
668573,Male,53.0,North America,False,2018,2025,Regular,True,1,8,0,False,Employed,Consulting Firm,Senior-Level,False
635496,Male,71.0,France,True,2001,2018,Non-member,False,1,18,0,False,Retired,Other (please specify),Other,True
602935,Female,56.0,France,True,2023,2025,Regular,True,1,3,0,False,Employed,Pension Fund,Senior-Level,False
675608,Male,57.0,France,True,2003,2025,Regular,True,3,23,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
743289,Male,63.0,France,True,2014,2020,Regular,False,3,7,3,False,Self-employed,Consulting Firm,Executive-Level,True
760138,Male,60.0,United Kingdom,False,2024,2025,Regular,True,4,2,2,True,Employed,Other (please specify),Senior-Level,False
806950,Male,64.0,France,True,2004,2024,Regular,True,4,21,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
847241,Male,50.0,France,True,2002,2025,Regular,True,1,24,0,False,Employed,Investment Bank,Mid-Level,False
824629,Male,51.0,France,True,2006,2022,Non-member,False,1,17,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
723478,Male,51.0,France,True,2001,2023,Regular,False,1,23,1,False,Employed,Brokerage,Early/Mid-Level,True
769657,Female,54.0,France,True,2001,2022,Non-member,False,4,22,0,False,Employed,Commercial Bank,Executive-Level,True
